AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID,_RepeatOffenderTag_forValidationOnly
7081,4750,Sowmya Shetty,28,F,A1,
7082,4750,Raghu Achar,48,M,A2,
7083,4751,Radha Poojary,34,F,A1,
7084,4752,Raghu Bhat,38,M,A1,
7085,4753,Roopa Rao,23,F,A1,
7086,4754,Radha Reddy,44,F,A1,REPEAT-055
7087,4755,Girish Naik,49,M,A1,
7088,4755,Rekha Shetty,21,F,A2,
7089,4756,Harish Gowda,27,M,A1,
7090,4756,Vijay Setty,34,M,A2,
7091,4757,Naveen Murthy,43,M,A1,REPEAT-002
7092,4757,Bhagya Setty,40,F,A2,
7093,4758,Bhagya Rao,43,F,A1,REPEAT-058
7094,4759,Rekha Naidu,24,F,A1,
7095,4759,Shivaraj Gowda,32,M,A2,
7096,4759,Kavya Shetty,19,F,A3,
7097,4760,Yogesh Setty,19,M,A1,
7098,4761,Santosh Poojary,47,M,A1,
7099,4762,Kavya Kumar,21,F,A1,
7100,4762,Srinivas Naidu,31,M,A2,
7101,4762,Ramesh Patil,38,M,A3,
7102,4763,Basavaraj Achar,18,M,A1,
7103,4763,Lakshmi Murthy,19,F,A2,
7104,4764,Nandini Naik,31,F,A1,
7105,4764,Ganesh Rao,22,M,A2,
7106,4764,Srinivas Setty,32,M,A3,
7107,4765,Bhagya Achar,49,F,A1,
7108,4766,Shivaraj Kumar,29,M,A1,REPEAT-024
7109,4767,Yogesh Naidu,25,M,A1,REPEAT-001
7110,4768,Yogesh Hegde,52,M,A1,
7111,4768,Savitha Bhat,37,F,A2,
7112,4769,Shobha Iyer,25,F,A1,
7113,4769,Ganesh Reddy,20,M,A2,
7114,4770,Mahesh Shetty,37,M,A1,REPEAT-022
7115,4771,Shivaraj Setty,26,M,A1,
7116,4772,Ravi Iyer,23,M,A1,
7117,4772,Manjunath Bhat,19,M,A2,
7118,4773,Raghu Naidu,39,M,A1,
7119,4774,Mahesh Gowda,36,M,A1,
7120,4774,Radha Naidu,22,F,A2,
7121,4774,Ganesh Achar,36,M,A3,
7122,4775,Shobha Shetty,32,F,A1,REPEAT-017
7123,4775,Ramesh Shetty,21,M,A2,
7124,4776,Mahesh Setty,40,M,A1,
7125,4777,Priya Murthy,23,F,A1,REPEAT-010
7126,4778,Srinivas Naidu,37,M,A1,REPEAT-049
7127,4779,Nandini Kumar,42,F,A1,REPEAT-012
7128,4779,Naveen Naidu,27,M,A2,
7129,4780,Kumar Rao,45,M,A1,REPEAT-018
7130,4781,Girish Reddy,55,M,A1,
7131,4782,Santosh Rao,41,M,A1,REPEAT-027
7132,4783,Harish Patil,39,M,A1,REPEAT-053
7133,4783,Lakshmi Gowda,39,F,A2,
7134,4784,Ravi Achar,45,M,A1,
7135,4785,Mahesh Murthy,23,M,A1,REPEAT-033
7136,4786,Raghu Achar,44,M,A1,
7137,4787,Prakash Murthy,55,M,A1,
7138,4787,Deepa Murthy,40,F,A2,
7139,4788,Suresh Naik,39,M,A1,REPEAT-042
7140,4789,Mahesh Shetty,38,M,A1,REPEAT-022
7141,4790,Vijay Gowda,46,M,A1,
7142,4790,Anil Hegde,27,M,A2,
7143,4791,Anil Hegde,37,M,A1,
7144,4791,Prakash Setty,45,M,A2,
7145,4792,Santosh Iyer,44,M,A1,
7146,4792,Srinivas Naik,32,M,A2,
7147,4793,Prakash Reddy,44,M,A1,
7148,4793,Girish Patil,40,M,A2,
7149,4794,Sunita Poojary,21,F,A1,
7150,4794,Sowmya Murthy,41,F,A2,
7151,4795,Pooja Poojary,18,F,A1,
7152,4796,Priya Bhat,46,F,A1,
7153,4797,Naveen Setty,32,M,A1,REPEAT-036
7154,4798,Anita Achar,55,F,A1,
7155,4799,Suresh Naik,38,M,A1,REPEAT-042
7156,4800,Nagaraj Patil,31,M,A1,
7157,4801,Vidya Reddy,25,F,A1,
7158,4802,Mahesh Achar,23,M,A1,
7159,4803,Kavya Rao,22,F,A1,
7160,4804,Nandini Rao,35,F,A1,
7161,4804,Kavya Iyer,26,F,A2,
7162,4805,Harish Murthy,26,M,A1,
7163,4806,Harish Naidu,36,M,A1,REPEAT-015
7164,4807,Priya Reddy,49,F,A1,
7165,4807,Manjunath Gowda,37,M,A2,
7166,4808,Nagaraj Gowda,51,M,A1,
7167,4809,Shobha Shetty,43,F,A1,
7168,4810,Shivaraj Kumar,29,M,A1,REPEAT-024
7169,4811,Shobha Naidu,40,F,A1,
7170,4811,Bhagya Murthy,52,F,A2,
7171,4812,Prakash Shetty,19,M,A1,
7172,4813,Suresh Bhat,45,M,A1,
7173,4814,Savitha Rao,48,F,A1,
7174,4815,Anita Patil,24,F,A1,REPEAT-014
7175,4816,Bhagya Iyer,48,F,A1,
7176,4816,Manjula Gowda,27,F,A2,
7177,4816,Anil Achar,32,M,A3,
7178,4817,Ramesh Gowda,30,M,A1,
7179,4817,Shivaraj Bhat,52,M,A2,
7180,4817,Harish Shetty,20,M,A3,
7181,4818,Naveen Setty,55,M,A1,
7182,4818,Vijay Achar,25,M,A2,
7183,4818,Yogesh Murthy,33,M,A3,
7184,4819,Bhagya Murthy,39,F,A1,
7185,4819,Prakash Murthy,43,M,A2,
7186,4820,Naveen Bhat,22,M,A1,
7187,4820,Lakshmi Reddy,48,F,A2,
7188,4821,Ganesh Hegde,20,M,A1,
7189,4821,Nagaraj Poojary,19,M,A2,
7190,4822,Ravi Gowda,50,M,A1,
7191,4823,Naveen Naidu,51,M,A1,
7192,4823,Savitha Kumar,40,F,A2,
7193,4823,Manjula Iyer,33,F,A3,
7194,4824,Mahesh Bhat,49,M,A1,
7195,4825,Chaya Bhat,41,F,A1,
7196,4825,Santosh Murthy,41,M,A2,
7197,4826,Chaya Patil,49,F,A1,
7198,4827,Pooja Naidu,35,F,A1,
7199,4828,Srinivas Hegde,32,M,A1,REPEAT-046
7200,4829,Rekha Poojary,26,F,A1,
7201,4830,Suresh Achar,42,M,A1,
7202,4831,Priya Setty,34,F,A1,
7203,4832,Radha Rao,38,F,A1,
7204,4832,Prakash Hegde,41,M,A2,
7205,4832,Ramesh Kumar,47,M,A3,
7206,4833,Lakshmi Rao,40,F,A1,
7207,4834,Chaya Reddy,39,F,A1,
7208,4835,Lakshmi Kumar,27,F,A1,
7209,4836,Roopa Gowda,30,F,A1,
7210,4836,Savitha Gowda,22,F,A2,
7211,4837,Anita Setty,47,F,A1,
7212,4837,Manjunath Shetty,21,M,A2,
7213,4838,Shivaraj Reddy,23,M,A1,
7214,4838,Yogesh Naik,24,M,A2,
7215,4839,Vidya Naidu,25,F,A1,
7216,4839,Ravi Poojary,22,M,A2,
7217,4839,Lakshmi Murthy,44,F,A3,
7218,4840,Deepa Naidu,45,F,A1,
7219,4840,Srinivas Naik,42,M,A2,
7220,4841,Nandini Shetty,22,F,A1,REPEAT-011
7221,4842,Shivaraj Kumar,53,M,A1,
7222,4843,Rekha Shetty,51,F,A1,
7223,4844,Kumar Kumar,41,M,A1,
7224,4845,Lakshmi Murthy,45,F,A1,REPEAT-044
7225,4846,Nagaraj Murthy,38,M,A1,
7226,4847,Ganesh Shetty,40,M,A1,REPEAT-029
7227,4848,Naveen Murthy,43,M,A1,REPEAT-002
7228,4849,Manjula Kumar,48,F,A1,
7229,4850,Naveen Kumar,49,M,A1,
7230,4851,Kumar Murthy,53,M,A1,
7231,4851,Pooja Patil,35,F,A2,
7232,4852,Shobha Gowda,22,F,A1,
7233,4853,Pooja Iyer,44,F,A1,
7234,4854,Prakash Rao,18,M,A1,
7235,4854,Anita Hegde,41,F,A2,
7236,4855,Srinivas Naidu,32,M,A1,
7237,4855,Kumar Achar,25,M,A2,
7238,4855,Sunita Shetty,49,F,A3,
7239,4856,Ravi Rao,48,M,A1,
7240,4857,Basavaraj Reddy,42,M,A1,REPEAT-031
7241,4857,Santosh Naik,28,M,A2,
7242,4858,Kavya Setty,23,F,A1,
7243,4859,Naveen Murthy,43,M,A1,REPEAT-002
7244,4860,Mahesh Naidu,21,M,A1,
7245,4860,Nagaraj Naik,46,M,A2,
7246,4861,Basavaraj Achar,43,M,A1,
7247,4862,Shwetha Naidu,48,F,A1,
7248,4863,Harish Bhat,34,M,A1,
7249,4863,Radha Setty,22,F,A2,
7250,4864,Sunita Naidu,28,F,A1,
7251,4864,Vidya Poojary,24,F,A2,
7252,4865,Vidya Hegde,29,F,A1,
7253,4865,Santosh Achar,39,M,A2,
7254,4866,Mahesh Shetty,37,M,A1,REPEAT-022
7255,4867,Nagaraj Hegde,22,M,A1,
7256,4867,Manjunath Poojary,51,M,A2,
7257,4868,Harish Patil,26,M,A1,
7258,4869,Srinivas Murthy,28,M,A1,
7259,4870,Mahesh Patil,44,M,A1,
7260,4871,Deepa Poojary,29,F,A1,
7261,4871,Lakshmi Naidu,31,F,A2,
7262,4871,Prakash Bhat,50,M,A3,
7263,4872,Vijay Shetty,22,M,A1,REPEAT-007
7264,4872,Santosh Gowda,53,M,A2,
7265,4873,Naveen Naik,34,M,A1,
7266,4874,Vijay Hegde,44,M,A1,
7267,4874,Suresh Murthy,26,M,A2,
7268,4875,Anil Bhat,34,M,A1,REPEAT-005
7269,4876,Raghu Patil,27,M,A1,
7270,4877,Harish Patil,39,M,A1,REPEAT-053
7271,4878,Basavaraj Shetty,40,M,A1,REPEAT-023
7272,4879,Manjunath Gowda,44,M,A1,
7273,4880,Ramesh Patil,24,M,A1,
7274,4880,Manjunath Shetty,29,M,A2,
7275,4880,Anita Bhat,47,F,A3,
7276,4881,Manjula Murthy,49,F,A1,
7277,4882,Chaya Shetty,23,F,A1,
7278,4883,Vidya Gowda,28,F,A1,
7279,4884,Ganesh Gowda,21,M,A1,REPEAT-020
7280,4884,Geeta Naik,55,F,A2,
7281,4885,Suresh Bhat,33,M,A1,
7282,4886,Radha Bhat,28,F,A1,
7283,4887,Ramesh Achar,36,M,A1,
7284,4887,Bhagya Gowda,23,F,A2,
7285,4888,Yogesh Reddy,28,M,A1,
7286,4888,Geeta Naidu,50,F,A2,
7287,4888,Kavya Iyer,42,F,A3,
7288,4889,Mahesh Bhat,23,M,A1,
7289,4889,Basavaraj Shetty,39,M,A2,
7290,4890,Santosh Iyer,31,M,A1,
7291,4891,Suresh Naik,38,M,A1,REPEAT-042
7292,4892,Vijay Setty,19,M,A1,
7293,4893,Ganesh Bhat,40,M,A1,
7294,4893,Harish Patil,42,M,A2,
7295,4894,Harish Achar,45,M,A1,REPEAT-057
7296,4895,Kumar Patil,55,M,A1,
7297,4896,Ramesh Reddy,31,M,A1,
7298,4897,Ravi Rao,43,M,A1,
7299,4898,Shwetha Shetty,23,F,A1,
7300,4899,Pooja Rao,36,F,A1,
7301,4899,Yogesh Poojary,45,M,A2,
7302,4900,Ganesh Naidu,51,M,A1,
7303,4901,Vidya Achar,42,F,A1,
7304,4901,Vijay Gowda,31,M,A2,
7305,4902,Santosh Murthy,47,M,A1,
7306,4903,Shwetha Naidu,41,F,A1,
7307,4904,Rekha Setty,54,F,A1,
7308,4905,Harish Naidu,36,M,A1,REPEAT-015
7309,4906,Roopa Poojary,41,F,A1,
7310,4906,Shivaraj Bhat,19,M,A2,
7311,4907,Sowmya Shetty,38,F,A1,
7312,4908,Anil Shetty,42,M,A1,
7313,4909,Ganesh Setty,51,M,A1,
7314,4910,Vidya Setty,43,F,A1,
7315,4910,Deepa Reddy,36,F,A2,
7316,4910,Shobha Kumar,45,F,A3,
7317,4911,Nandini Naik,18,F,A1,
7318,4912,Nagaraj Shetty,27,M,A1,
7319,4912,Harish Gowda,18,M,A2,
7320,4913,Geeta Kumar,30,F,A1,
7321,4914,Mahesh Shetty,37,M,A1,REPEAT-022
7322,4915,Roopa Naik,52,F,A1,
7323,4916,Kumar Shetty,47,M,A1,
7324,4917,Bhagya Reddy,51,F,A1,
7325,4917,Prakash Naidu,34,M,A2,
7326,4918,Rekha Murthy,48,F,A1,
7327,4919,Shobha Naidu,22,F,A1,
7328,4920,Shivaraj Achar,44,M,A1,
7329,4921,Lakshmi Murthy,45,F,A1,REPEAT-044
7330,4922,Kumar Rao,44,M,A1,REPEAT-018
7331,4922,Shwetha Reddy,50,F,A2,
7332,4923,Anil Hegde,49,M,A1,
7333,4924,Roopa Rao,23,F,A1,
7334,4924,Ravi Iyer,50,M,A2,
7335,4925,Harish Rao,29,M,A1,
7336,4926,Naveen Murthy,43,M,A1,REPEAT-002
7337,4926,Basavaraj Poojary,50,M,A2,
7338,4927,Santosh Patil,30,M,A1,
7339,4927,Srinivas Murthy,52,M,A2,
7340,4928,Deepa Achar,30,F,A1,
7341,4928,Manjunath Bhat,38,M,A2,
7342,4929,Kumar Iyer,42,M,A1,
7343,4930,Anil Gowda,49,M,A1,
7344,4931,Lakshmi Rao,22,F,A1,
7345,4932,Geeta Naidu,44,F,A1,
7346,4932,Deepa Setty,19,F,A2,
7347,4933,Yogesh Patil,37,M,A1,
7348,4933,Basavaraj Setty,19,M,A2,
7349,4934,Naveen Murthy,44,M,A1,REPEAT-002
7350,4935,Mahesh Shetty,37,M,A1,REPEAT-022
7351,4935,Shivaraj Kumar,55,M,A2,
7352,4936,Raghu Setty,37,M,A1,
7353,4937,Ramesh Naidu,43,M,A1,
7354,4938,Lakshmi Murthy,45,F,A1,REPEAT-044
7355,4938,Santosh Murthy,35,M,A2,
7356,4938,Savitha Kumar,47,F,A3,
7357,4939,Raghu Murthy,41,M,A1,
7358,4940,Radha Reddy,45,F,A1,REPEAT-055
7359,4941,Kumar Setty,37,M,A1,REPEAT-043
7360,4942,Mahesh Murthy,24,M,A1,REPEAT-033
7361,4943,Chaya Rao,51,F,A1,
7362,4943,Radha Naik,51,F,A2,
7363,4944,Kumar Iyer,19,M,A1,
7364,4945,Shobha Naidu,42,F,A1,
7365,4945,Pooja Reddy,49,F,A2,
7366,4945,Basavaraj Kumar,28,M,A3,
7367,4946,Nagaraj Setty,41,M,A1,
7368,4947,Lakshmi Setty,43,F,A1,
7369,4948,Sunita Rao,37,F,A1,
7370,4949,Srinivas Naidu,37,M,A1,REPEAT-049
7371,4949,Nagaraj Iyer,53,M,A2,
7372,4950,Naveen Naidu,44,M,A1,
7373,4950,Anita Gowda,31,F,A2,
7374,4951,Vijay Shetty,48,M,A1,
7375,4952,Harish Naidu,30,M,A1,
7376,4953,Naveen Murthy,44,M,A1,REPEAT-002
7377,4954,Chaya Setty,24,F,A1,
7378,4955,Anil Shetty,39,M,A1,
7379,4955,Harish Iyer,42,M,A2,
7380,4955,Vijay Bhat,48,M,A3,
7381,4956,Yogesh Iyer,36,M,A1,
7382,4957,Santosh Shetty,18,M,A1,
7383,4958,Sowmya Gowda,36,F,A1,
7384,4959,Prakash Gowda,55,M,A1,
7385,4959,Naveen Setty,24,M,A2,
7386,4960,Santosh Gowda,45,M,A1,
7387,4960,Raghu Naik,54,M,A2,
7388,4961,Mahesh Shetty,37,M,A1,REPEAT-022
7389,4961,Pooja Kumar,51,F,A2,
7390,4961,Vidya Bhat,33,F,A3,
7391,4962,Raghu Naik,28,M,A1,
7392,4963,Lakshmi Shetty,49,F,A1,
7393,4964,Nagaraj Bhat,31,M,A1,
7394,4965,Shivaraj Kumar,30,M,A1,REPEAT-024
7395,4965,Ganesh Setty,21,M,A2,
7396,4966,Srinivas Naidu,37,M,A1,REPEAT-049
7397,4966,Ganesh Naik,18,M,A2,
7398,4967,Lakshmi Shetty,29,F,A1,
7399,4968,Nandini Setty,41,F,A1,
7400,4969,Shwetha Reddy,47,F,A1,
7401,4970,Suresh Murthy,53,M,A1,
7402,4970,Rekha Shetty,49,F,A2,
7403,4971,Bhagya Murthy,41,F,A1,
7404,4971,Lakshmi Kumar,50,F,A2,
7405,4972,Savitha Shetty,36,F,A1,
7406,4972,Mahesh Setty,40,M,A2,
7407,4973,Kumar Hegde,28,M,A1,REPEAT-040
7408,4973,Yogesh Kumar,24,M,A2,
7409,4973,Savitha Naidu,36,F,A3,
7410,4974,Shwetha Naidu,53,F,A1,
7411,4975,Ramesh Murthy,52,M,A1,
7412,4975,Sowmya Setty,29,F,A2,
7413,4976,Sunita Murthy,27,F,A1,
7414,4976,Ganesh Poojary,53,M,A2,
7415,4977,Shivaraj Rao,18,M,A1,
7416,4978,Ramesh Murthy,50,M,A1,
7417,4979,Santosh Bhat,25,M,A1,
7418,4979,Pooja Naik,22,F,A2,
7419,4980,Manjunath Bhat,32,M,A1,REPEAT-030
7420,4981,Lakshmi Shetty,30,F,A1,
7421,4981,Basavaraj Murthy,36,M,A2,
7422,4982,Mahesh Hegde,53,M,A1,
7423,4982,Vidya Achar,31,F,A2,
7424,4983,Srinivas Poojary,24,M,A1,
7425,4983,Roopa Hegde,37,F,A2,
7426,4983,Vijay Naik,52,M,A3,
7427,4984,Vijay Naik,29,M,A1,
7428,4985,Mahesh Murthy,23,M,A1,REPEAT-033
7429,4985,Yogesh Murthy,31,M,A2,
7430,4986,Mahesh Kumar,20,M,A1,
7431,4987,Suresh Shetty,21,M,A1,
7432,4987,Srinivas Setty,19,M,A2,
7433,4988,Kumar Rao,44,M,A1,REPEAT-018
7434,4988,Naveen Naidu,20,M,A2,
7435,4989,Bhagya Patil,20,F,A1,
7436,4989,Radha Gowda,51,F,A2,
7437,4989,Roopa Iyer,19,F,A3,
7438,4990,Srinivas Poojary,46,M,A1,
7439,4991,Ramesh Reddy,25,M,A1,
7440,4992,Vijay Reddy,55,M,A1,
7441,4993,Vidya Rao,46,F,A1,
7442,4994,Santosh Patil,55,M,A1,
7443,4995,Nandini Gowda,51,F,A1,
7444,4995,Vidya Murthy,30,F,A2,
7445,4996,Deepa Naik,38,F,A1,
7446,4997,Harish Reddy,43,M,A1,
7447,4997,Harish Rao,47,M,A2,
7448,4998,Kavya Setty,46,F,A1,
7449,4999,Girish Iyer,55,M,A1,
7450,5000,Raghu Shetty,19,M,A1,
7451,5001,Anil Reddy,44,M,A1,
7452,5001,Srinivas Shetty,46,M,A2,
7453,5001,Kumar Naidu,40,M,A3,
7454,5002,Suresh Reddy,35,M,A1,
7455,5003,Ramesh Poojary,44,M,A1,
7456,5004,Ravi Bhat,49,M,A1,
7457,5005,Radha Reddy,44,F,A1,REPEAT-055
7458,5006,Mahesh Shetty,38,M,A1,REPEAT-022
7459,5006,Rekha Patil,36,F,A2,
7460,5006,Anita Rao,49,F,A3,
7461,5007,Rekha Naidu,51,F,A1,
7462,5007,Rekha Hegde,33,F,A2,
7463,5008,Suresh Naik,38,M,A1,REPEAT-042
7464,5008,Sunita Setty,50,F,A2,
7465,5009,Manjula Naik,55,F,A1,
7466,5010,Harish Setty,18,M,A1,
7467,5011,Anil Setty,36,M,A1,
7468,5012,Ramesh Poojary,53,M,A1,
7469,5012,Lakshmi Reddy,45,F,A2,
7470,5013,Yogesh Achar,35,M,A1,
7471,5013,Srinivas Reddy,36,M,A2,
7472,5013,Ravi Patil,46,M,A3,
7473,5014,Anita Shetty,28,F,A1,REPEAT-019
7474,5014,Sunita Bhat,35,F,A2,
7475,5014,Bhagya Murthy,40,F,A3,
7476,5015,Anita Shetty,29,F,A1,REPEAT-019
7477,5016,Manjunath Patil,20,M,A1,
7478,5016,Vijay Setty,24,M,A2,
7479,5017,Basavaraj Gowda,28,M,A1,
7480,5018,Shivaraj Hegde,31,M,A1,
7481,5018,Nagaraj Hegde,35,M,A2,
7482,5019,Mahesh Shetty,37,M,A1,REPEAT-022
7483,5020,Savitha Setty,46,F,A1,
7484,5020,Raghu Gowda,50,M,A2,
7485,5021,Vijay Achar,47,M,A1,
7486,5022,Shivaraj Poojary,36,M,A1,
7487,5023,Basavaraj Kumar,52,M,A1,
7488,5024,Pooja Reddy,50,F,A1,
7489,5024,Ganesh Setty,37,M,A2,
7490,5025,Nagaraj Naidu,38,M,A1,
7491,5026,Nandini Gowda,30,F,A1,
7492,5027,Shobha Hegde,28,F,A1,
7493,5028,Nagaraj Rao,24,M,A1,REPEAT-026
7494,5028,Ganesh Naidu,21,M,A2,
7495,5029,Manjula Gowda,37,F,A1,
7496,5029,Mahesh Bhat,36,M,A2,
7497,5029,Raghu Patil,35,M,A3,
7498,5030,Sowmya Shetty,32,F,A1,
7499,5031,Savitha Kumar,50,F,A1,
7500,5032,Yogesh Bhat,39,M,A1,
7501,5033,Ravi Murthy,46,M,A1,
7502,5033,Manjunath Iyer,54,M,A2,
7503,5033,Geeta Bhat,28,F,A3,
7504,5034,Shwetha Murthy,40,F,A1,
7505,5035,Santosh Setty,51,M,A1,
7506,5036,Vijay Rao,40,M,A1,
7507,5037,Nagaraj Murthy,22,M,A1,
7508,5038,Chaya Bhat,50,F,A1,
7509,5038,Prakash Naidu,49,M,A2,
7510,5038,Prakash Hegde,44,M,A3,
7511,5039,Nagaraj Naidu,33,M,A1,
7512,5040,Anil Achar,25,M,A1,
7513,5041,Santosh Patil,53,M,A1,
7514,5042,Shivaraj Rao,55,M,A1,
7515,5042,Ganesh Poojary,46,M,A2,
7516,5043,Nagaraj Murthy,29,M,A1,
7517,5043,Anita Reddy,34,F,A2,
7518,5044,Ravi Hegde,25,M,A1,
7519,5044,Sunita Murthy,50,F,A2,
7520,5044,Yogesh Naidu,43,M,A3,
7521,5045,Mahesh Shetty,37,M,A1,REPEAT-022
7522,5046,Rekha Naidu,42,F,A1,
7523,5046,Girish Shetty,39,M,A2,
7524,5047,Chaya Hegde,39,F,A1,
7525,5048,Anil Rao,26,M,A1,
7526,5048,Ganesh Naik,25,M,A2,
7527,5049,Yogesh Naidu,24,M,A1,REPEAT-001
7528,5049,Ganesh Naidu,48,M,A2,
7529,5050,Priya Murthy,24,F,A1,REPEAT-010
7530,5051,Rekha Murthy,30,F,A1,
7531,5051,Shivaraj Patil,46,M,A2,
7532,5052,Raghu Bhat,24,M,A1,
7533,5053,Shobha Hegde,48,F,A1,
7534,5054,Savitha Murthy,53,F,A1,
7535,5055,Nandini Patil,27,F,A1,
7536,5056,Vidya Achar,19,F,A1,
7537,5057,Vijay Rao,27,M,A1,
7538,5058,Naveen Poojary,25,M,A1,
7539,5058,Girish Setty,30,M,A2,
7540,5059,Harish Naidu,36,M,A1,REPEAT-015
7541,5060,Yogesh Naidu,52,M,A1,
7542,5061,Bhagya Iyer,28,F,A1,
7543,5061,Prakash Rao,39,M,A2,
7544,5062,Mahesh Shetty,51,M,A1,
7545,5063,Vijay Iyer,24,M,A1,
7546,5064,Manjula Shetty,18,F,A1,
7547,5065,Vidya Rao,26,F,A1,
7548,5066,Nagaraj Reddy,47,M,A1,
7549,5067,Shivaraj Setty,30,M,A1,
7550,5068,Santosh Murthy,54,M,A1,
7551,5069,Girish Patil,44,M,A1,
7552,5069,Rekha Poojary,47,F,A2,
7553,5070,Kavya Iyer,29,F,A1,
7554,5071,Girish Naidu,19,M,A1,
7555,5071,Suresh Iyer,19,M,A2,
7556,5071,Suresh Reddy,38,M,A3,
7557,5072,Srinivas Naidu,38,M,A1,REPEAT-049
7558,5073,Harish Naidu,36,M,A1,REPEAT-015
7559,5073,Anita Kumar,30,F,A2,
7560,5073,Sowmya Bhat,32,F,A3,
7561,5074,Basavaraj Reddy,48,M,A1,
7562,5075,Ganesh Gowda,20,M,A1,REPEAT-020
7563,5076,Roopa Iyer,24,F,A1,
7564,5077,Mahesh Murthy,23,M,A1,REPEAT-033
7565,5078,Radha Kumar,34,F,A1,
7566,5079,Nagaraj Poojary,31,M,A1,
7567,5080,Vijay Shetty,21,M,A1,REPEAT-007
7568,5080,Roopa Hegde,21,F,A2,
7569,5081,Prakash Iyer,30,M,A1,
7570,5082,Naveen Rao,40,M,A1,
7571,5083,Kavya Naik,39,F,A1,
7572,5084,Basavaraj Naik,20,M,A1,
7573,5084,Ganesh Rao,33,M,A2,
7574,5084,Santosh Bhat,33,M,A3,
7575,5085,Harish Iyer,24,M,A1,
7576,5086,Anita Gowda,52,F,A1,
7577,5086,Raghu Naidu,25,M,A2,
7578,5086,Lakshmi Poojary,45,F,A3,
7579,5087,Yogesh Poojary,19,M,A1,
7580,5088,Ramesh Achar,49,M,A1,
7581,5089,Ganesh Poojary,30,M,A1,
7582,5090,Ravi Rao,36,M,A1,
7583,5091,Ganesh Gowda,20,M,A1,
7584,5092,Manjunath Bhat,33,M,A1,REPEAT-030
7585,5092,Harish Setty,29,M,A2,
7586,5092,Shwetha Rao,51,F,A3,
7587,5093,Naveen Murthy,44,M,A1,REPEAT-002
7588,5093,Manjula Murthy,46,F,A2,
7589,5093,Manjunath Achar,46,M,A3,
7590,5094,Srinivas Hegde,40,M,A1,
7591,5095,Vijay Patil,41,M,A1,
7592,5095,Geeta Iyer,23,F,A2,
7593,5096,Basavaraj Setty,50,M,A1,
7594,5096,Savitha Naik,25,F,A2,
7595,5097,Shivaraj Rao,51,M,A1,
7596,5097,Ravi Setty,47,M,A2,
7597,5097,Shwetha Murthy,37,F,A3,
7598,5098,Manjula Gowda,23,F,A1,
7599,5099,Shivaraj Setty,45,M,A1,
7600,5099,Anil Rao,19,M,A2,
7601,5100,Anita Kumar,48,F,A1,
7602,5100,Roopa Bhat,46,F,A2,
7603,5101,Harish Setty,35,M,A1,
7604,5101,Srinivas Achar,18,M,A2,
7605,5101,Manjunath Reddy,47,M,A3,
7606,5102,Shivaraj Naidu,36,M,A1,
7607,5102,Sunita Achar,34,F,A2,
7608,5103,Ravi Bhat,50,M,A1,
7609,5104,Naveen Iyer,32,M,A1,
7610,5104,Santosh Kumar,27,M,A2,
7611,5105,Sowmya Bhat,32,F,A1,
7612,5106,Pooja Naidu,39,F,A1,
7613,5106,Shobha Setty,41,F,A2,
7614,5107,Shobha Patil,34,F,A1,
7615,5108,Roopa Setty,55,F,A1,
7616,5109,Kumar Murthy,46,M,A1,REPEAT-048
7617,5109,Manjunath Naik,28,M,A2,
7618,5110,Vijay Achar,55,M,A1,
7619,5111,Kavya Rao,54,F,A1,
7620,5112,Anil Rao,50,M,A1,
7621,5113,Ganesh Rao,20,M,A1,
7622,5114,Girish Hegde,44,M,A1,
7623,5115,Lakshmi Kumar,30,F,A1,
7624,5116,Priya Murthy,23,F,A1,REPEAT-010
7625,5117,Priya Setty,46,F,A1,
7626,5117,Mahesh Achar,30,M,A2,
7627,5118,Chaya Hegde,43,F,A1,
7628,5119,Prakash Naik,41,M,A1,REPEAT-032
7629,5120,Sowmya Hegde,30,F,A1,
7630,5121,Harish Setty,28,M,A1,
7631,5122,Shobha Naik,32,F,A1,
7632,5122,Nagaraj Setty,32,M,A2,
7633,5123,Shivaraj Kumar,29,M,A1,REPEAT-024
7634,5123,Suresh Rao,48,M,A2,
7635,5124,Kumar Gowda,40,M,A1,
7636,5125,Mahesh Shetty,38,M,A1,REPEAT-022
7637,5126,Manjunath Shetty,35,M,A1,
7638,5127,Ganesh Hegde,28,M,A1,
7639,5127,Harish Poojary,26,M,A2,
7640,5128,Mahesh Murthy,43,M,A1,
7641,5128,Vidya Kumar,52,F,A2,
7642,5129,Ganesh Kumar,20,M,A1,
7643,5130,Manjula Iyer,31,F,A1,
7644,5130,Anita Naidu,43,F,A2,
7645,5131,Yogesh Poojary,38,M,A1,
7646,5132,Manjunath Murthy,25,M,A1,REPEAT-025
7647,5133,Priya Poojary,50,F,A1,
7648,5134,Ravi Kumar,24,M,A1,
7649,5135,Yogesh Achar,28,M,A1,
7650,5135,Basavaraj Naik,42,M,A2,
7651,5136,Lakshmi Murthy,44,F,A1,
7652,5136,Shwetha Reddy,39,F,A2,
7653,5136,Ravi Setty,25,M,A3,
7654,5137,Kumar Patil,21,M,A1,
7655,5138,Basavaraj Patil,29,M,A1,
7656,5139,Nagaraj Rao,24,M,A1,REPEAT-026
7657,5140,Harish Achar,46,M,A1,
7658,5141,Prakash Setty,52,M,A1,
7659,5141,Raghu Murthy,21,M,A2,
