VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
3464,2995,Santosh Gowda,26,M,0
3465,2996,Ramesh Gowda,12,M,0
3466,2997,Roopa Setty,38,F,0
3467,2998,Anil Rao,64,M,0
3468,2999,Girish Poojary,33,M,0
3469,3000,Santosh Murthy,38,M,0
3470,3001,Basavaraj Hegde,51,M,0
3471,3002,Geeta Achar,40,F,0
3472,3003,Vidya Setty,16,F,0
3473,3004,Ganesh Shetty,75,M,0
3474,3005,Manjunath Naidu,17,M,0
3475,3006,Sowmya Iyer,50,F,0
3476,3007,Sunita Gowda,46,F,0
3477,3007,Deepa Iyer,29,F,0
3478,3008,Raghu Rao,60,M,0
3479,3009,Savitha Iyer,15,F,0
3480,3010,Srinivas Naik,5,M,0
3481,3011,Yogesh Poojary,52,M,0
3482,3012,Sowmya Shetty,62,F,0
3483,3013,Radha Naik,13,F,0
3484,3014,Ganesh Hegde,71,M,0
3485,3015,Srinivas Hegde,63,M,0
3486,3016,Manjunath Setty,40,M,0
3487,3017,Ganesh Naidu,31,M,0
3488,3018,Suresh Naik,14,M,0
3489,3019,Kavya Poojary,46,F,0
3490,3020,Anil Reddy,54,M,0
3491,3021,Lakshmi Achar,26,F,0
3492,3021,Yogesh Rao,49,M,0
3493,3022,Radha Murthy,67,F,0
3494,3023,Lakshmi Achar,70,F,0
3495,3024,Yogesh Rao,26,M,0
3496,3025,Manjunath Naidu,39,M,0
3497,3026,Shwetha Patil,26,F,0
3498,3027,Ganesh Bhat,33,M,0
3499,3028,Yogesh Poojary,55,M,0
3500,3028,Lakshmi Rao,11,F,0
3501,3029,Ramesh Naik,19,M,0
3502,3030,Sowmya Naidu,18,F,0
3503,3031,Harish Poojary,25,M,0
3504,3032,Shobha Reddy,49,F,0
3505,3033,Shwetha Kumar,17,F,0
3506,3033,Pooja Reddy,52,F,0
3507,3034,Nagaraj Patil,22,M,0
3508,3035,Vijay Reddy,66,M,0
3509,3036,Ganesh Murthy,59,M,0
3510,3037,Shobha Shetty,31,F,0
3511,3038,Girish Bhat,49,M,0
3512,3038,Shwetha Patil,13,F,0
3513,3039,Ramesh Patil,46,M,0
3514,3040,Naveen Naik,9,M,0
3515,3041,Chaya Patil,57,F,0
3516,3042,Shwetha Setty,66,F,0
3517,3043,Nagaraj Patil,6,M,0
3518,3044,Geeta Patil,15,F,0
3519,3045,Nandini Poojary,9,F,0
3520,3046,Basavaraj Achar,37,M,0
3521,3046,Prakash Bhat,46,M,0
3522,3047,Vidya Hegde,11,F,0
3523,3048,Prakash Rao,11,M,0
3524,3049,Bhagya Hegde,46,F,0
3525,3050,Manjunath Reddy,53,M,0
3526,3051,Shivaraj Achar,42,M,0
3527,3052,Yogesh Kumar,42,M,0
3528,3052,Priya Naik,50,F,0
3529,3053,Sowmya Naidu,19,F,0
3530,3054,Prakash Achar,41,M,0
3531,3055,Rekha Patil,14,F,0
3532,3056,Manjula Iyer,5,F,0
3533,3057,Mahesh Gowda,72,M,0
3534,3058,Geeta Gowda,71,F,0
3535,3059,Mahesh Gowda,32,M,0
3536,3060,Naveen Bhat,59,M,0
3537,3061,Shivaraj Naidu,75,M,0
3538,3062,Priya Naidu,59,F,0
3539,3063,Sunita Naidu,47,F,0
3540,3064,Rekha Kumar,69,F,0
3541,3065,Rekha Bhat,47,F,0
3542,3066,Ramesh Reddy,60,M,0
3543,3067,Shwetha Rao,64,F,0
3544,3068,Mahesh Poojary,23,M,0
3545,3069,Mahesh Kumar,16,M,0
3546,3070,Manjunath Reddy,51,M,0
3547,3071,Vijay Achar,12,M,0
3548,3072,Kumar Iyer,70,M,0
3549,3073,Srinivas Shetty,15,M,0
3550,3074,Harish Patil,31,M,0
3551,3075,Shivaraj Shetty,22,M,0
3552,3076,Lakshmi Naidu,68,F,0
3553,3077,Geeta Setty,31,F,0
3554,3078,Lakshmi Poojary,33,F,0
3555,3079,Sunita Iyer,56,F,0
3556,3080,Sowmya Reddy,21,F,0
3557,3081,Pooja Rao,18,F,0
3558,3081,Kumar Naik,30,M,0
3559,3082,Kumar Kumar,15,M,0
3560,3083,Lakshmi Setty,61,F,0
3561,3084,Prakash Bhat,69,M,0
3562,3085,Girish Naik,27,M,0
3563,3086,Santosh Rao,35,M,0
3564,3086,Roopa Rao,60,F,0
3565,3087,Nandini Hegde,11,F,0
3566,3088,Manjunath Naik,7,M,0
3567,3089,Sunita Gowda,52,F,0
3568,3090,Nagaraj Murthy,14,M,0
3569,3091,Manjunath Rao,13,M,0
3570,3091,Shivaraj Bhat,51,M,0
3571,3092,Deepa Kumar,49,F,0
3572,3093,Ramesh Hegde,17,M,0
3573,3094,Pooja Rao,22,F,0
3574,3095,Sunita Patil,48,F,0
3575,3095,Pooja Bhat,15,F,0
3576,3096,Naveen Murthy,58,M,0
3577,3097,Ganesh Gowda,42,M,0
3578,3098,Savitha Naik,75,F,0
3579,3099,Chaya Shetty,27,F,0
3580,3100,Vidya Poojary,7,F,0
3581,3100,Suresh Reddy,7,M,0
3582,3101,Shobha Naidu,8,F,0
3583,3101,Basavaraj Iyer,64,M,0
3584,3102,Sunita Naik,49,F,0
3585,3103,Nandini Naik,26,F,0
3586,3104,Anil Patil,17,M,0
3587,3105,Shwetha Naidu,9,F,0
3588,3106,Suresh Gowda,7,M,0
3589,3107,Sunita Shetty,71,F,0
3590,3108,Manjunath Murthy,32,M,0
3591,3109,Ravi Bhat,49,M,0
3592,3110,Sunita Poojary,16,F,0
3593,3111,Girish Setty,44,M,0
3594,3112,Geeta Poojary,21,F,0
3595,3113,Ramesh Setty,12,M,0
3596,3114,Mahesh Gowda,49,M,0
3597,3115,Manjula Setty,58,F,0
3598,3116,Manjula Shetty,70,F,0
3599,3117,Nandini Naik,28,F,0
3600,3118,Sunita Hegde,35,F,0
3601,3119,Bhagya Gowda,38,F,0
3602,3120,Savitha Patil,42,F,0
3603,3120,Vijay Achar,71,M,0
3604,3121,Lakshmi Murthy,13,F,0
3605,3122,Pooja Bhat,39,F,0
3606,3122,Lakshmi Gowda,39,F,0
3607,3123,Radha Naidu,26,F,0
3608,3124,Manjula Naik,32,F,0
3609,3125,Raghu Setty,37,M,0
3610,3126,Anil Achar,23,M,0
3611,3127,Nandini Achar,5,F,0
3612,3128,Yogesh Setty,69,M,0
3613,3129,Chaya Setty,66,F,0
3614,3130,Raghu Naidu,46,M,0
3615,3130,Basavaraj Naidu,60,M,0
3616,3131,Kumar Iyer,46,M,0
3617,3132,Sowmya Shetty,34,F,0
3618,3133,Raghu Patil,29,M,0
3619,3134,Manjula Iyer,50,F,0
3620,3134,Pooja Gowda,39,F,0
3621,3135,Anil Naik,35,M,0
3622,3136,Sunita Murthy,51,F,0
3623,3137,Rekha Bhat,15,F,0
3624,3138,Geeta Setty,67,F,0
3625,3139,Srinivas Naik,50,M,0
3626,3140,Prakash Achar,50,M,0
3627,3141,Pooja Murthy,53,F,0
3628,3142,Kavya Naidu,15,F,0
3629,3143,Basavaraj Iyer,12,M,0
3630,3144,Sunita Bhat,58,F,0
3631,3145,Basavaraj Rao,41,M,0
3632,3145,Santosh Hegde,14,M,0
3633,3146,Radha Naik,64,F,0
3634,3147,Savitha Iyer,56,F,0
3635,3148,Chaya Setty,29,F,0
3636,3149,Raghu Kumar,43,M,0
3637,3149,Ganesh Setty,21,M,0
3638,3150,Anil Naik,48,M,0
3639,3151,Sowmya Shetty,28,F,0
3640,3152,Harish Shetty,16,M,0
3641,3153,Geeta Naidu,23,F,0
3642,3154,Nagaraj Shetty,49,M,0
3643,3155,Rekha Patil,30,F,0
3644,3156,Shobha Kumar,18,F,0
3645,3157,Suresh Gowda,51,M,0
3646,3157,Shwetha Rao,27,F,0
3647,3158,Kavya Bhat,68,F,0
3648,3159,Bhagya Patil,8,F,0
3649,3160,Srinivas Kumar,9,M,0
3650,3161,Rekha Hegde,9,F,0
3651,3162,Shobha Kumar,42,F,0
3652,3163,Chaya Patil,69,F,0
3653,3164,Raghu Rao,15,M,0
3654,3165,Naveen Patil,8,M,0
3655,3166,Chaya Poojary,46,F,0
3656,3167,Srinivas Rao,71,M,0
3657,3168,Prakash Murthy,63,M,0
3658,3169,Ravi Gowda,16,M,0
3659,3170,Rekha Naik,39,F,0
3660,3171,Sowmya Bhat,51,F,0
3661,3172,Raghu Rao,5,M,0
3662,3172,Bhagya Bhat,57,F,0
3663,3173,Vidya Rao,55,F,0
3664,3174,Kumar Kumar,70,M,0
3665,3175,Santosh Patil,58,M,0
3666,3176,Chaya Kumar,44,F,0
3667,3176,Naveen Naik,10,M,0
3668,3177,Shobha Kumar,39,F,0
3669,3178,Priya Naidu,32,F,0
3670,3179,Shwetha Bhat,71,F,0
3671,3180,Shobha Kumar,13,F,0
3672,3181,Kavya Setty,49,F,0
3673,3182,Nagaraj Shetty,7,M,0
3674,3183,Anita Bhat,59,F,0
3675,3184,Manjunath Setty,44,M,0
3676,3185,Prakash Achar,42,M,0
3677,3186,Priya Bhat,73,F,0
3678,3187,Manjula Achar,26,F,0
3679,3188,Santosh Setty,75,M,0
3680,3189,Nagaraj Bhat,34,M,0
3681,3190,Savitha Poojary,60,F,0
3682,3191,Harish Setty,24,M,0
3683,3192,Kavya Setty,27,F,0
3684,3193,Raghu Hegde,49,M,0
3685,3194,Ramesh Naik,36,M,0
3686,3195,Ganesh Reddy,40,M,0
3687,3196,Santosh Poojary,55,M,0
3688,3197,Chaya Naik,73,F,0
3689,3198,Prakash Naidu,74,M,0
3690,3198,Santosh Patil,32,M,0
3691,3199,Pooja Hegde,49,F,0
3692,3200,Anil Iyer,8,M,0
3693,3201,Geeta Kumar,5,F,0
3694,3202,Srinivas Naidu,30,M,0
3695,3203,Kavya Murthy,38,F,0
3696,3204,Girish Rao,20,M,0
3697,3204,Yogesh Murthy,13,M,0
3698,3205,Deepa Naidu,67,F,0
3699,3206,Chaya Shetty,6,F,0
3700,3207,Girish Iyer,27,M,0
3701,3207,Kumar Iyer,73,M,0
3702,3208,Radha Hegde,43,F,0
3703,3209,Vidya Poojary,54,F,0
3704,3210,Harish Patil,57,M,0
3705,3211,Raghu Achar,9,M,0
3706,3212,Priya Setty,20,F,0
3707,3213,Mahesh Rao,13,M,0
3708,3214,Bhagya Setty,32,F,0
3709,3215,Nagaraj Poojary,48,M,0
3710,3215,Kumar Reddy,28,M,0
3711,3216,Sowmya Iyer,6,F,0
3712,3217,Ganesh Naidu,49,M,0
3713,3218,Yogesh Murthy,29,M,0
3714,3219,Mahesh Poojary,30,M,0
3715,3220,Ravi Murthy,17,M,0
3716,3221,Srinivas Bhat,11,M,0
3717,3222,Ravi Setty,12,M,0
3718,3223,Naveen Patil,48,M,0
3719,3224,Vijay Gowda,24,M,0
3720,3225,Anita Gowda,23,F,0
3721,3226,Srinivas Iyer,38,M,0
3722,3226,Ramesh Murthy,13,M,0
3723,3227,Rekha Shetty,49,F,0
3724,3227,Sowmya Naik,67,F,0
3725,3228,Yogesh Shetty,68,M,0
3726,3229,Sowmya Poojary,54,F,0
3727,3230,Anita Murthy,53,F,0
3728,3231,Vidya Poojary,27,F,0
3729,3232,Nagaraj Achar,59,M,0
3730,3233,Naveen Iyer,50,M,0
3731,3234,Santosh Hegde,19,M,0
3732,3235,Radha Patil,68,F,0
3733,3236,Anita Hegde,72,F,0
3734,3237,Geeta Bhat,15,F,0
3735,3238,Chaya Poojary,15,F,0
3736,3239,Anil Shetty,5,M,0
3737,3240,Vidya Reddy,43,F,0
3738,3241,Sowmya Bhat,14,F,0
3739,3242,Chaya Iyer,44,F,0
3740,3242,Shwetha Achar,43,F,0
3741,3243,Anita Hegde,21,F,0
3742,3244,Srinivas Shetty,74,M,0
3743,3244,Harish Iyer,35,M,0
3744,3245,Raghu Rao,42,M,0
3745,3246,Girish Naidu,11,M,0
3746,3247,Manjula Patil,26,F,0
3747,3248,Roopa Shetty,15,F,0
3748,3249,Harish Rao,44,M,0
3749,3250,Shivaraj Iyer,10,M,0
3750,3251,Harish Patil,6,M,0
3751,3252,Manjula Poojary,48,F,0
3752,3253,Suresh Poojary,33,M,0
3753,3253,Manjula Kumar,75,F,0
3754,3254,Santosh Hegde,62,M,0
3755,3255,Naveen Shetty,53,M,0
3756,3256,Mahesh Naik,50,M,0
3757,3257,Roopa Naidu,10,F,0
3758,3257,Savitha Patil,56,F,0
3759,3258,Girish Murthy,6,M,0
3760,3259,Kavya Iyer,19,F,0
3761,3260,Mahesh Naik,64,M,0
3762,3261,Sunita Poojary,24,F,0
3763,3262,Roopa Setty,20,F,0
3764,3262,Geeta Hegde,74,F,0
3765,3263,Mahesh Reddy,60,M,0
3766,3264,Sunita Kumar,33,F,0
3767,3265,Manjula Patil,35,F,0
3768,3266,Ravi Rao,29,M,0
3769,3266,Harish Gowda,23,M,0
3770,3267,Sunita Kumar,25,F,0
3771,3268,Yogesh Kumar,40,M,0
3772,3269,Mahesh Naik,63,M,0
3773,3270,Shivaraj Patil,23,M,0
3774,3271,Vidya Setty,19,F,0
3775,3272,Vijay Rao,63,M,0
3776,3273,Kavya Patil,62,F,0
3777,3274,Kumar Reddy,37,M,0
3778,3275,Nandini Achar,35,F,0
3779,3276,Vijay Rao,50,M,0
3780,3276,Rekha Gowda,53,F,0
3781,3277,Harish Naik,66,M,0
3782,3278,Manjula Naidu,67,F,0
3783,3279,Girish Setty,27,M,0
3784,3280,Kumar Naik,6,M,0
3785,3281,Ravi Bhat,71,M,0
3786,3282,Lakshmi Rao,54,F,0
3787,3282,Nagaraj Achar,75,M,0
3788,3283,Roopa Shetty,50,F,0
3789,3284,Chaya Iyer,22,F,0
3790,3285,Pooja Achar,59,F,0
3791,3286,Savitha Hegde,49,F,0
3792,3287,Santosh Rao,26,M,0
3793,3288,Chaya Poojary,45,F,0
3794,3288,Basavaraj Patil,62,M,0
3795,3289,Naveen Rao,69,M,0
3796,3290,Priya Achar,50,F,0
3797,3291,Manjunath Reddy,35,M,0
3798,3292,Nandini Reddy,62,F,0
3799,3293,Deepa Shetty,43,F,0
3800,3294,Vidya Reddy,45,F,0
3801,3295,Naveen Murthy,49,M,0
3802,3295,Srinivas Reddy,16,M,0
3803,3296,Raghu Reddy,36,M,0
3804,3297,Bhagya Naik,10,F,0
3805,3298,Harish Hegde,43,M,0
3806,3299,Nandini Hegde,6,F,0
3807,3300,Bhagya Naik,34,F,0
3808,3301,Kumar Hegde,64,M,0
3809,3302,Manjunath Bhat,41,M,0
3810,3303,Basavaraj Bhat,52,M,0
3811,3304,Mahesh Shetty,44,M,0
3812,3305,Bhagya Iyer,10,F,0
3813,3305,Yogesh Achar,55,M,0
3814,3306,Savitha Kumar,33,F,0
3815,3307,Vijay Naidu,14,M,0
3816,3308,Yogesh Naidu,58,M,0
3817,3308,Anita Kumar,24,F,0
3818,3309,Vijay Achar,45,M,0
3819,3310,Raghu Achar,68,M,0
3820,3311,Vidya Naidu,42,F,0
3821,3311,Geeta Gowda,40,F,0
3822,3312,Srinivas Gowda,30,M,0
3823,3313,Naveen Naik,12,M,0
3824,3314,Savitha Setty,34,F,0
3825,3315,Pooja Setty,23,F,0
3826,3315,Kavya Gowda,26,F,0
3827,3316,Shobha Reddy,47,F,0
3828,3316,Pooja Reddy,23,F,0
3829,3317,Ganesh Iyer,12,M,0
3830,3318,Basavaraj Iyer,47,M,0
3831,3319,Raghu Patil,17,M,0
3832,3320,Nandini Shetty,41,F,0
3833,3321,Lakshmi Naidu,73,F,0
3834,3322,Deepa Naidu,35,F,0
3835,3322,Basavaraj Rao,62,M,0
3836,3323,Ramesh Bhat,58,M,0
3837,3324,Suresh Setty,20,M,0
3838,3325,Lakshmi Naik,34,F,0
3839,3325,Yogesh Gowda,38,M,0
3840,3326,Nagaraj Hegde,25,M,0
3841,3327,Prakash Achar,20,M,0
3842,3328,Yogesh Setty,14,M,0
3843,3329,Nandini Naidu,19,F,0
3844,3330,Bhagya Kumar,42,F,0
3845,3331,Kumar Setty,13,M,0
3846,3332,Nandini Achar,70,F,0
3847,3332,Ravi Hegde,23,M,0
3848,3333,Nandini Poojary,65,F,0
3849,3334,Deepa Bhat,53,F,0
3850,3335,Bhagya Naidu,45,F,0
3851,3336,Shobha Patil,17,F,0
3852,3336,Ravi Kumar,45,M,0
3853,3337,Vidya Poojary,38,F,0
3854,3338,Geeta Rao,38,F,0
3855,3339,Geeta Naik,5,F,0
3856,3340,Ganesh Iyer,28,M,0
3857,3340,Sunita Bhat,14,F,0
3858,3341,Girish Murthy,38,M,0
3859,3342,Sowmya Iyer,9,F,0
3860,3343,Suresh Reddy,38,M,0
3861,3344,Radha Shetty,38,F,0
3862,3344,Santosh Shetty,73,M,0
3863,3345,Radha Naidu,28,F,0
3864,3346,Manjunath Gowda,15,M,0
3865,3346,Ravi Naik,22,M,0
3866,3347,Nagaraj Setty,17,M,0
3867,3348,Bhagya Naidu,42,F,0
3868,3349,Deepa Poojary,5,F,0
3869,3350,Suresh Shetty,64,M,0
3870,3351,Deepa Kumar,19,F,0
3871,3352,Vijay Naidu,50,M,0
3872,3353,Geeta Kumar,42,F,0
3873,3353,Lakshmi Hegde,58,F,0
3874,3354,Ganesh Naidu,44,M,0
3875,3355,Anil Setty,38,M,0
3876,3356,Girish Patil,6,M,0
3877,3356,Lakshmi Kumar,35,F,0
3878,3357,Kavya Achar,14,F,0
3879,3358,Ganesh Naidu,75,M,0
3880,3359,Kumar Gowda,74,M,0
3881,3360,Lakshmi Naidu,72,F,0
3882,3361,Shobha Reddy,13,F,0
3883,3362,Ravi Naidu,18,M,0
3884,3363,Deepa Setty,40,F,0
3885,3364,Mahesh Shetty,34,M,0
3886,3365,Geeta Reddy,26,F,0
3887,3366,Savitha Bhat,67,F,0
3888,3367,Anita Iyer,23,F,0
3889,3367,Basavaraj Shetty,56,M,0
3890,3368,Mahesh Poojary,8,M,0
3891,3368,Srinivas Naidu,45,M,0
3892,3369,Anil Bhat,34,M,0
3893,3370,Raghu Achar,50,M,0
3894,3371,Yogesh Setty,65,M,0
3895,3372,Priya Naidu,50,F,0
3896,3372,Rekha Shetty,73,F,0
3897,3373,Santosh Murthy,15,M,0
3898,3374,Radha Gowda,41,F,0
3899,3375,Ramesh Naidu,16,M,0
3900,3376,Anil Iyer,51,M,0
3901,3377,Santosh Naidu,8,M,0
3902,3378,Mahesh Achar,55,M,0
3903,3379,Ravi Gowda,31,M,0
3904,3380,Vijay Bhat,68,M,0
3905,3381,Geeta Naidu,14,F,0
3906,3382,Priya Bhat,48,F,0
3907,3383,Girish Achar,45,M,0
3908,3384,Anita Naik,13,F,0
3909,3385,Kumar Kumar,65,M,0
3910,3386,Sunita Murthy,8,F,0
3911,3387,Kavya Shetty,47,F,0
3912,3387,Shobha Murthy,62,F,0
3913,3388,Radha Reddy,17,F,0
3914,3389,Bhagya Reddy,26,F,0
3915,3390,Priya Achar,29,F,0
3916,3390,Roopa Iyer,34,F,0
3917,3391,Harish Kumar,58,M,0
3918,3392,Geeta Iyer,6,F,0
3919,3393,Basavaraj Kumar,18,M,0
3920,3394,Manjunath Patil,64,M,0
3921,3395,Srinivas Reddy,64,M,0
3922,3395,Vidya Kumar,20,F,0
3923,3396,Roopa Bhat,46,F,0
3924,3397,Bhagya Naik,42,F,0
3925,3398,Basavaraj Reddy,73,M,0
3926,3398,Nagaraj Poojary,67,M,0
3927,3399,Srinivas Naik,36,M,0
3928,3400,Geeta Reddy,38,F,0
3929,3401,Vijay Murthy,42,M,0
3930,3402,Harish Naidu,55,M,0
3931,3403,Kumar Achar,45,M,0
3932,3404,Kumar Naidu,28,M,0
3933,3405,Ganesh Gowda,27,M,0
3934,3406,Deepa Achar,29,F,0
3935,3407,Savitha Achar,55,F,0
3936,3408,Girish Hegde,28,M,0
3937,3409,Vidya Rao,70,F,0
3938,3410,Nagaraj Naidu,35,M,0
3939,3411,Anita Kumar,28,F,0
3940,3411,Naveen Gowda,54,M,0
3941,3412,Roopa Kumar,8,F,0
3942,3413,Sowmya Reddy,68,F,0
3943,3414,Santosh Setty,41,M,0
3944,3415,Shobha Shetty,18,F,0
3945,3415,Bhagya Shetty,38,F,0
3946,3416,Shwetha Poojary,41,F,0
3947,3417,Shivaraj Naik,14,M,0
3948,3418,Pooja Hegde,29,F,0
3949,3419,Raghu Poojary,29,M,0
3950,3420,Vidya Patil,60,F,0
3951,3421,Shwetha Shetty,38,F,0
3952,3422,Manjula Setty,29,F,0
3953,3423,Girish Hegde,65,M,0
3954,3424,Kumar Shetty,68,M,0
3955,3425,Vidya Kumar,12,F,0
3956,3426,Santosh Poojary,66,M,0
3957,3427,Naveen Rao,13,M,0
3958,3428,Manjula Iyer,17,F,0
3959,3429,Ganesh Reddy,68,M,0
3960,3430,Manjula Murthy,33,F,0
3961,3431,Chaya Rao,33,F,0
3962,3431,Deepa Patil,55,F,0
3963,3432,Mahesh Poojary,75,M,0
3964,3433,Roopa Iyer,36,F,0
3965,3434,Chaya Murthy,42,F,0
3966,3435,Raghu Gowda,49,M,0
3967,3436,Deepa Reddy,49,F,0
3968,3437,Mahesh Naidu,50,M,0
3969,3437,Geeta Bhat,64,F,0
3970,3438,Priya Achar,10,F,0
3971,3439,Srinivas Murthy,26,M,0
3972,3440,Sunita Naik,17,F,0
3973,3441,Deepa Hegde,56,F,0
3974,3441,Mahesh Kumar,58,M,0
3975,3442,Priya Gowda,33,F,0
3976,3443,Sowmya Iyer,13,F,0
3977,3444,Anita Naidu,10,F,0
3978,3445,Girish Naik,35,M,0
3979,3446,Suresh Bhat,14,M,0
3980,3447,Pooja Poojary,49,F,0
3981,3447,Srinivas Reddy,52,M,0
3982,3448,Bhagya Patil,43,F,0
3983,3449,Radha Iyer,67,F,0
3984,3450,Sowmya Poojary,55,F,0
3985,3451,Kumar Shetty,6,M,0
3986,3452,Raghu Murthy,8,M,0
3987,3453,Priya Poojary,41,F,0
3988,3454,Prakash Naik,20,M,0
3989,3455,Manjula Iyer,48,F,0
3990,3456,Suresh Poojary,53,M,0
3991,3457,Srinivas Iyer,72,M,0
3992,3457,Girish Kumar,67,M,0
3993,3458,Pooja Naidu,40,F,0
3994,3459,Kumar Bhat,47,M,0
3995,3460,Lakshmi Bhat,25,F,0
3996,3461,Geeta Patil,60,F,0
3997,3462,Suresh Setty,69,M,0
3998,3463,Priya Naik,35,F,0
3999,3464,Manjunath Naidu,51,M,0
4000,3465,Rekha Kumar,10,F,0
4001,3465,Sunita Patil,43,F,0
4002,3466,Nandini Shetty,23,F,0
4003,3467,Basavaraj Gowda,36,M,0
4004,3468,Sunita Iyer,54,F,0
4005,3469,Anita Setty,35,F,0
4006,3470,Prakash Iyer,29,M,0
4007,3471,Sowmya Poojary,33,F,0
4008,3472,Santosh Shetty,54,M,0
4009,3473,Naveen Rao,29,M,0
4010,3474,Girish Naik,44,M,0
4011,3475,Basavaraj Iyer,38,M,0
4012,3476,Vidya Shetty,66,F,0
4013,3477,Manjunath Rao,49,M,0
4014,3478,Suresh Setty,17,M,0
4015,3478,Rekha Shetty,70,F,0
4016,3479,Yogesh Hegde,51,M,0
4017,3480,Anita Kumar,19,F,0
4018,3480,Vidya Hegde,69,F,0
4019,3481,Shobha Achar,27,F,0
4020,3481,Chaya Setty,10,F,0
4021,3482,Shobha Naik,65,F,0
4022,3483,Srinivas Rao,43,M,0
4023,3484,Roopa Bhat,8,F,0
4024,3485,Manjunath Naidu,65,M,0
4025,3486,Pooja Naidu,7,F,0
4026,3486,Harish Achar,52,M,0
4027,3487,Suresh Naik,70,M,0
4028,3488,Manjula Kumar,25,F,0
4029,3489,Sowmya Patil,50,F,0
4030,3490,Kumar Naik,73,M,0
4031,3490,Basavaraj Poojary,12,M,0
4032,3491,Anita Gowda,50,F,0
4033,3492,Anil Setty,29,M,0
4034,3492,Sunita Reddy,65,F,0
4035,3493,Rekha Reddy,15,F,0
4036,3494,Raghu Naidu,39,M,0
4037,3495,Rekha Setty,8,F,0
4038,3496,Suresh Shetty,53,M,0
4039,3497,Anil Poojary,67,M,0
4040,3498,Sowmya Poojary,61,F,0
4041,3499,Radha Murthy,47,F,0
4042,3500,Raghu Gowda,16,M,0
4043,3501,Bhagya Achar,59,F,0
4044,3502,Ramesh Naidu,55,M,0
4045,3503,Kavya Kumar,72,F,0
4046,3503,Basavaraj Naidu,7,M,0
4047,3504,Santosh Naik,40,M,0
4048,3505,Basavaraj Naidu,19,M,0
4049,3506,Yogesh Patil,47,M,0
4050,3507,Manjunath Naik,53,M,0
4051,3508,Priya Setty,60,F,0
4052,3508,Kumar Naik,15,M,0
4053,3509,Girish Kumar,20,M,0
4054,3509,Raghu Poojary,23,M,0
4055,3510,Roopa Murthy,43,F,0
4056,3511,Srinivas Naidu,5,M,0
4057,3512,Vidya Murthy,16,F,0
4058,3513,Naveen Naik,31,M,0
4059,3514,Pooja Setty,38,F,0
4060,3515,Ravi Patil,65,M,0
4061,3516,Sowmya Patil,46,F,0
4062,3517,Nagaraj Gowda,73,M,0
4063,3518,Pooja Reddy,10,F,0
4064,3519,Shwetha Patil,54,F,0
4065,3520,Deepa Achar,27,F,0
4066,3521,Anita Reddy,28,F,0
4067,3522,Kumar Reddy,20,M,0
4068,3523,Kavya Naidu,32,F,0
4069,3523,Ravi Reddy,44,M,0
4070,3524,Anita Bhat,32,F,0
4071,3525,Vidya Achar,6,F,0
4072,3525,Geeta Achar,59,F,0
4073,3526,Kavya Naik,63,F,0
4074,3527,Roopa Reddy,5,F,0
4075,3528,Ravi Murthy,46,M,0
4076,3529,Vidya Shetty,59,F,0
4077,3529,Vidya Iyer,36,F,0
4078,3530,Sunita Rao,29,F,0
4079,3531,Harish Iyer,12,M,0
4080,3532,Shivaraj Naik,68,M,0
4081,3533,Vijay Bhat,8,M,0
4082,3534,Roopa Achar,27,F,0
4083,3535,Prakash Gowda,53,M,0
4084,3536,Ramesh Poojary,19,M,0
4085,3537,Girish Rao,54,M,0
4086,3538,Sowmya Naidu,52,F,0
4087,3538,Radha Naik,21,F,0
4088,3539,Sowmya Murthy,37,F,0
4089,3540,Shwetha Poojary,51,F,0
4090,3541,Yogesh Bhat,72,M,0
4091,3542,Rekha Murthy,25,F,0
4092,3543,Chaya Naidu,31,F,0
4093,3544,Sunita Achar,33,F,0
4094,3545,Sowmya Naidu,47,F,0
4095,3546,Ramesh Poojary,67,M,0
4096,3547,Geeta Achar,33,F,0
4097,3548,Yogesh Reddy,51,M,0
4098,3548,Girish Reddy,24,M,0
4099,3549,Vijay Gowda,60,M,0
4100,3550,Naveen Hegde,5,M,0
4101,3551,Shobha Naik,56,F,0
4102,3552,Nagaraj Naik,36,M,0
4103,3553,Yogesh Achar,49,M,0
4104,3554,Srinivas Reddy,63,M,0
4105,3555,Chaya Bhat,39,F,0
4106,3556,Vijay Naik,40,M,0
4107,3557,Vijay Hegde,32,M,0
4108,3558,Kavya Naidu,41,F,0
4109,3559,Girish Iyer,29,M,0
4110,3560,Vijay Patil,32,M,0
4111,3561,Naveen Kumar,49,M,0
4112,3562,Nagaraj Shetty,11,M,0
4113,3563,Prakash Rao,28,M,0
4114,3564,Ravi Gowda,66,M,0
4115,3564,Chaya Naik,25,F,0
4116,3565,Ramesh Murthy,12,M,0
4117,3566,Yogesh Poojary,30,M,0
4118,3567,Naveen Murthy,41,M,0
4119,3568,Rekha Reddy,43,F,0
4120,3568,Deepa Shetty,30,F,0
4121,3569,Vijay Bhat,22,M,0
4122,3570,Nagaraj Gowda,10,M,0
4123,3571,Geeta Rao,22,F,0
4124,3572,Shivaraj Shetty,71,M,0
4125,3573,Pooja Patil,75,F,0
4126,3574,Pooja Gowda,9,F,0
4127,3575,Santosh Naik,38,M,0
4128,3576,Srinivas Patil,9,M,0
4129,3577,Sowmya Kumar,36,F,0
